class,name,coverage,polarity,failed,border_std,background_leakage
Unripe,UnripeApple (212).jpg,0.10237962372448979,n/a,False,45.22243062241106,0.148919602881059
Unripe,UnripeApple (213).jpg,0.19953762755102042,n/a,False,61.35976505418103,0.3735517379145026
Unripe,UnripeApple (214).jpg,0.1985809948979592,n/a,False,61.61359143870192,0.3740465676435167
Unripe,UnripeApple (215).jpg,0.26698022959183676,n/a,False,58.6434930969646,0.13518960883845924
Unripe,UnripeApple (216).jpg,0.29430404974489793,n/a,False,58.83849576110337,0.1476941829755536
Unripe,UnripeApple (217).jpg,0.2606624681122449,n/a,False,58.56168301606653,0.2891658383668476
Unripe,UnripeApple (218).jpg,0.25996492346938777,n/a,False,58.66859121522077,0.2897117448635388
Unripe,UnripeApple (219).jpg,0.25729432397959184,n/a,False,60.465949810691676,0.1986057319907049
Unripe,UnripeApple (22).jpg,0.17476482780612246,n/a,False,70.75365240829558,0.17630288516364465
Unripe,UnripeApple (220).jpg,0.2534080038265306,n/a,False,60.58606557491017,0.20377506881635862
Unripe,UnripeApple (221).jpg,0.16344467474489796,n/a,False,59.782273066487846,0.0069503719058651384
Unripe,UnripeApple (222).jpg,0.16384327168367346,n/a,False,59.9153802431494,0.008028220411142198
Unripe,UnripeApple (223).jpg,0.08595742984693877,n/a,True,53.340842148790166,0.040111291444470204
Unripe,UnripeApple (224).jpg,0.08637595663265306,n/a,True,53.46985789617927,0.03899400092293493
Unripe,UnripeApple (225).jpg,0.5822903380102041,n/a,False,70.36907834105348,0.31166786459937706
Unripe,UnripeApple (226).jpg,0.5910794005102041,n/a,False,70.54153773398238,0.3276687571650145
Unripe,UnripeApple (227).jpg,0.33523995535714285,n/a,False,60.19651379372126,0.37084596635158434
Unripe,UnripeApple (228).jpg,0.14718191964285715,n/a,False,60.20710922459827,0.32579553148273527
Unripe,UnripeApple (229).jpg,0.10889668367346939,n/a,False,72.18838604304553,0.0029282576866764276
Unripe,UnripeApple (23).jpg,0.20591517857142858,n/a,False,64.48821118878361,0.041424699961285325
