class,name,coverage,polarity,failed,border_std
UnripeApple,aug_0_1178.jpg,0.27640704719387754,dark,False,25.727794165301244
UnripeApple,aug_0_1179.jpg,0.39564732142857145,dark,False,45.824312431073736
UnripeApple,aug_0_1183.jpg,0.5074139030612245,bright,False,39.80766711079533
UnripeApple,aug_0_1188.jpg,0.29356664540816324,bright,False,57.22387792931064
UnripeApple,aug_0_1189.jpg,0.5023317920918368,dark,False,49.60541202350765
UnripeApple,aug_0_1190.jpg,0.5208067602040817,dark,False,56.261558009188406
UnripeApple,aug_0_1192.jpg,0.25966597576530615,dark,False,69.3965859682326
UnripeApple,aug_0_1199.jpg,0.29251036352040816,bright,False,48.52724995570926
UnripeApple,aug_0_1209.jpg,0.2618383290816326,dark,False,63.13206500090016
UnripeApple,aug_0_1213.jpg,0.5017338966836735,bright,False,65.32349043116253
UnripeApple,aug_0_1228.jpg,0.1625079719387755,bright,False,54.3194383608984
UnripeApple,aug_0_1238.jpg,0.27951610331632654,bright,False,42.115484831101746
UnripeApple,aug_0_124.jpg,0.10220025510204081,dark,False,47.38084860125548
UnripeApple,aug_0_1243.jpg,0.5294363839285714,bright,False,79.73213624229975
UnripeApple,aug_0_1247.jpg,0.1605548469387755,bright,False,31.78079181040833
UnripeApple,aug_0_1254.jpg,0.20131138392857142,bright,False,14.190089824174654
UnripeApple,aug_0_1256.jpg,0.2581313775510204,dark,False,48.824619300333104
UnripeApple,aug_0_1257.jpg,0.614616549744898,dark,False,47.45849976761611
UnripeApple,aug_0_1258.jpg,0.22325414540816327,bright,False,49.84920677708295
UnripeApple,aug_0_1259.jpg,0.2971938775510204,bright,False,45.4891391366354
UnripeApple,aug_0_1264.jpg,0.18219866071428573,bright,False,40.117189239501066
UnripeApple,aug_0_1266.jpg,0.3424545599489796,dark,False,36.01089397829466
UnripeApple,aug_0_1268.jpg,0.44419642857142855,bright,False,76.53689602545182
UnripeApple,aug_0_1271.jpg,0.23571029974489796,dark,False,41.66171904406646
UnripeApple,aug_0_128.jpg,0.42751514668367346,bright,False,55.71612617088721
UnripeApple,aug_0_1287.jpg,0.6004663584183674,bright,False,51.35952214010803
UnripeApple,aug_0_1294.jpg,0.12059550382653061,dark,False,65.44254921411641
UnripeApple,aug_0_1295.jpg,0.15987723214285715,bright,False,50.60464449650081
UnripeApple,aug_0_1305.jpg,0.9445551658163265,bright,False,86.97565154662148
UnripeApple,aug_0_131.jpg,0.7546635841836735,bright,False,58.95529211124447
UnripeApple,aug_0_1310.jpg,0.6641422193877551,bright,False,65.00659391998897
UnripeApple,aug_0_1311.jpg,0.18205915178571427,bright,False,54.76957123638632
UnripeApple,aug_0_1319.jpg,0.15898038903061223,bright,False,56.77491977896337
UnripeApple,aug_0_1326.jpg,0.41661352040816324,bright,False,38.51231694493035
UnripeApple,aug_0_1327.jpg,0.16392299107142858,dark,False,59.11783716696871
UnripeApple,aug_0_1333.jpg,0.1761798469387755,dark,False,45.80519609360832
UnripeApple,aug_0_1337.jpg,0.37649473852040816,dark,False,9.541088542484038
UnripeApple,aug_0_1339.jpg,0.4522082270408163,bright,False,41.489696401373244
UnripeApple,aug_0_134.jpg,0.15782445790816327,bright,False,60.207982863969356
